county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Kaufman,48257,27158,14351,12808,3363,9498,2097,9984,8,854,517.7,183,32,151,3,1,3,0,0,0.5284,0.1238,21280,6946,0.2762,0.3674,72.0,0.5447,0.8206,0.0892,0.06,15120.79,14827.09,150965950.0,0.1524,244.6915,1264.3229,26081.24,0.195,690.8053,0.3077,0.5861,3228.4655,0.0366,51.5825,1486.6787,22304.27,0.0199,24.1386,0.0029,3.0048,0.1032,472.0553,3598.5577,7738.2,0.0375,40.3646,3905.2484,0.8979,17872.8966,0.2482,1604.5673,0.8516,0.749,0.0557,176.883,0.146,380.5088,3975.93,1810.06,243.89,815.41,603.42,140.39,798.31,696.61,1361.33,598.49,523.5,303.6,1057.35,240.72,20.22,210.92,1288.04,5352.35,7080.01,1559.22,696.61,19.27,54.51,51.9,0.1749,0.6062,225
Randall,48381,26908,10536,16373,1942,10639,2574,13702,3,346,262.4,217,82,135,6,2,6,0,0,0.3916,0.0722,23540,8855,0.1431,0.2015,73.0,0.551,0.8975,0.0106,0.0606,12632.23,13127.65,173086813.0,0.1421,212.5967,1061.013,20023.54,0.1688,506.1305,0.273,0.581,2979.857,0.0342,47.2194,1001.6786,14092.66,0.0253,28.9739,0.0012,1.3137,0.0894,340.7532,2960.0058,6459.55,0.0374,38.8994,3422.1282,0.9184,17816.8151,0.291,1798.0587,0.8739,0.793,0.0322,101.518,0.1122,203.401,2845.27,1610.26,500.75,482.37,592.74,39.33,577.5,557.74,1247.86,564.61,488.79,444.31,369.95,141.02,15.12,100.04,1872.04,5015.57,5761.95,1114.44,557.74,20.4,24.66,49.0,0.3779,0.7584,240
Wichita,48485,26831,9656,17175,3996,9845,2646,15254,10,1103,841.1,399,30,369,6,1,6,0,0,0.3599,0.1489,24950,8879,0.0754,0.1088,73.0,0.5434,0.8388,0.0511,0.0709,16650.16,16644.0,253981600.0,0.1664,263.603,1140.6844,22684.1,0.1767,629.6053,0.3154,0.6296,3290.0223,0.0423,57.7553,1681.0017,25026.06,0.0431,55.4609,0.0035,4.1301,0.1573,975.613,6805.5592,9781.97,0.0501,52.0519,4890.0616,0.9096,18068.1788,0.2893,1929.0022,0.8151,0.7734,0.163,654.1235,0.1402,281.1066,3775.73,1764.38,289.79,1059.84,1334.17,157.14,1538.41,944.47,1370.77,502.05,441.65,278.77,781.3,200.79,127.17,129.23,1683.45,6221.52,6661.97,2551.15,944.47,40.53,85.43,24.7,0.0752,0.7626,24
Tom Green,48451,24375,11595,12780,3196,9874,2623,11196,8,869,452.6,350,150,200,8,5,8,0,0,0.4757,0.1311,22373,8505,0.0895,0.161,73.0,0.5298,0.7788,0.0197,0.1771,13404.29,13850.43,150074474.0,0.1628,253.1261,1268.7567,18591.48,0.1628,596.0164,0.3082,0.8601,6845.8378,0.0336,43.1404,1287.0668,23421.28,0.0375,45.4627,,,0.1008,420.8646,3111.2004,6293.66,0.0427,46.0879,4693.194,0.9118,13848.0707,0.2491,1589.4962,0.86,0.762,0.048,182.1186,0.1352,260.9861,3027.18,3614.74,47.5,786.57,836.55,,634.09,749.65,1155.24,545.14,269.71,175.44,398.41,194.06,28.09,122.22,601.98,3262.96,7550.84,1623.12,749.65,35.45,45.84,28.2,0.4286,0.5208,74
Henderson,48213,22415,11724,10691,2784,8745,2035,9271,6,668,430.2,358,53,305,6,2,6,0,0,0.523,0.1242,21121,7664,0.0613,0.141,73.0,0.5337,0.9233,0.0237,0.031,13862.52,13946.19,128519410.0,0.1458,226.6206,1054.1473,22055.44,0.1695,719.232,0.3413,0.765,6365.3328,0.0345,47.2441,1436.5225,20597.12,0.0214,24.0535,0.0023,2.2651,0.1189,515.5862,3772.3007,6827.95,0.0417,44.1161,4426.3833,0.9079,15018.6603,0.257,1923.8486,0.8048,0.7835,0.1838,566.9291,0.1573,374.8247,3216.37,2887.57,156.51,710.93,521.61,79.94,811.61,740.77,1101.62,564.4,429.48,212.45,668.09,126.88,58.63,231.92,932.69,4214.57,7183.65,1312.48,740.77,40.94,49.19,24.4,0.148,0.644,18
Ector,48135,21785,11373,10412,3454,7422,1817,8040,6,653,451.7,216,30,186,3,1,3,0,0,0.5221,0.1585,19637,6670,0.1094,0.1127,72.0,0.5318,0.6142,0.0251,0.334,14260.99,14257.13,114658349.0,0.1549,254.3532,1302.4876,25576.43,0.1947,591.791,0.2918,0.6097,3032.0896,0.0316,44.403,1519.0299,25761.41,0.0418,54.7264,0.0053,5.597,0.1025,632.2139,4486.8159,9020.71,0.0455,49.005,3609.8259,0.8393,14502.4876,0.2306,1596.5174,0.723,0.6501,0.0672,198.6318,0.1473,368.408,3960.53,1322.91,151.23,813.86,1220.03,255.68,924.51,609.15,1058.83,467.8,338.85,172.44,1063.55,341.95,30.61,155.97,1194.52,4783.31,6400.39,2289.57,609.15,29.1,60.86,34.4,0.1389,0.6917,103
Midland,48329,21739,8759,12980,2399,7689,2002,10131,5,525,447.1,444,124,320,4,2,4,0,0,0.4029,0.1104,19341,6916,0.124,0.1118,73.0,0.5396,0.7503,0.0352,0.181,11957.6,12246.46,121142418.0,0.1225,189.0238,1067.022,23531.04,0.1907,511.8942,0.2562,0.6718,3634.9817,0.0294,38.1996,1182.6078,22143.51,0.0387,51.1302,0.0017,1.8754,0.0821,446.6489,3144.507,8032.82,0.0445,47.1819,3866.8443,0.8899,14252.9859,0.2334,1403.7114,0.7894,0.714,0.0713,266.6074,0.1381,373.9019,2882.44,1405.25,284.43,651.34,1107.23,78.3,659.69,647.11,1029.33,483.63,360.4,183.76,396.87,247.23,44.09,139.6,1195.9,3870.04,5442.58,1836.87,647.11,57.74,58.15,17.3,0.2793,0.8516,-114
Rockwall,48397,20981,8908,12073,1373,8408,1912,9717,5,766,530.4,427,164,263,8,6,8,0,0,0.4246,0.0654,15487,5753,0.3547,0.4615,73.0,0.5534,0.8619,0.0407,0.0493,13950.34,13897.86,135555494.0,0.1341,206.2365,951.1166,21612.57,0.1673,551.7135,0.2811,0.6389,3300.0926,0.0279,37.4601,1161.1609,22530.95,0.0207,24.699,0.002,2.2641,0.0939,373.8808,3324.1741,7161.74,0.0401,42.8116,4303.4887,0.9308,19401.1526,0.2522,1474.9408,0.8907,0.7991,0.0401,137.9026,0.127,305.6499,2898.13,1779.71,361.95,628.37,617.67,75.09,672.17,786.76,1484.52,662.08,569.57,336.82,623.31,166.85,14.76,124.96,1571.44,5272.59,5993.68,1321.13,786.76,50.78,63.08,19.7,0.3841,0.6924,-66
Hunt,48231,20706,9774,10932,2689,7645,1824,9423,5,585,350.6,327,31,296,6,1,6,0,0,0.472,0.1299,18759,6539,0.1038,0.1691,73.0,0.5362,0.8985,0.0388,0.0382,15036.37,14925.09,141687671.0,0.1608,260.745,1325.4802,22950.63,0.1851,695.9567,0.3314,0.7387,5580.7068,0.0368,54.229,1677.3851,23864.39,0.0252,29.3962,0.0023,2.3347,0.108,528.9186,3777.8839,8265.73,0.0394,43.6167,4579.8578,0.8818,17353.9213,0.2705,1693.7281,0.8,0.7638,0.3286,1168.7361,0.1434,366.0193,3689.93,1890.94,302.22,878.8,691.39,94.16,892.98,810.78,1289.84,617.74,479.98,289.8,1075.39,162.62,126.72,192.07,1070.06,5224.77,6855.52,1664.35,810.78,42.77,45.86,23.4,0.0948,0.5993,1
Hood,48221,20678,9879,10799,1186,9004,2188,9341,4,501,354.2,354,106,248,8,4,8,0,0,0.4778,0.0574,17482,7054,0.1828,0.2764,74.0,0.5356,0.9428,0.0033,0.028,13537.19,13359.46,126450862.0,0.133,199.1221,980.1948,24556.82,0.1634,570.9239,0.2897,0.6969,3588.0527,0.0322,41.9655,1057.0603,16906.76,0.0191,21.411,,,0.0952,295.8998,2612.7824,5453.18,0.0376,39.1821,3673.9107,0.9389,15189.3802,0.2494,1539.985,0.867,0.7796,0.0619,124.0767,0.1165,216.465,3265.13,1869.1,299.68,544.8,489.91,,518.99,619.86,1180.66,711.13,536.34,313.31,1305.94,117.84,14.46,179.11,1393.63,5263.33,6441.99,1034.71,619.86,39.32,39.34,25.4,0.2994,0.707,33
Bowie,48037,20409,8618,11791,3145,7755,1847,10003,7,670,422.9,467,108,359,10,4,10,0,0,0.4223,0.1541,19667,6772,0.0377,0.1452,73.0,0.5484,0.8223,0.1397,0.0163,14015.75,14253.6,140199545.0,0.1427,215.7353,1118.9643,21256.55,0.1752,615.3154,0.2992,0.6346,4209.4372,0.0236,31.2906,972.4083,19526.34,0.0414,49.3852,0.0056,6.0982,0.1159,581.5255,4371.4886,8267.5,0.0494,53.384,6176.2471,0.911,15456.9629,0.3063,2135.2594,0.8623,0.7562,0.0465,247.4258,0.1492,317.0049,3032.4,2240.52,229.12,460.68,1167.45,238.71,957.92,1087.15,1135.17,445.55,424.71,241.84,717.97,267.45,27.58,175.62,1003.08,4508.27,6390.66,1866.84,1087.15,60.22,54.53,16.6,0.2313,0.6312,-134
Potter,48375,20258,10064,10194,3531,7506,1986,8257,9,1017,718.5,633,184,449,12,7,12,0,0,0.4968,0.1743,19047,6592,0.0636,0.1387,73.0,0.5455,0.782,0.0409,0.1314,12763.81,13213.95,105390784.0,0.1516,244.1565,1246.942,20796.05,0.1881,573.4528,0.2833,0.5474,2893.0604,0.0424,55.9525,1186.1451,13944.4,0.0217,24.343,0.0017,1.8166,0.1039,401.8409,3268.2572,6443.73,0.0409,42.7516,3795.8096,0.8662,17006.9032,0.2588,1725.4451,0.8171,0.7337,0.0608,189.415,0.1306,245.1253,3153.28,1495.26,423.64,591.08,513.52,67.56,669.58,615.74,1173.59,480.18,431.39,398.19,497.04,230.59,29.15,116.1,1669.77,4868.71,5899.05,1172.16,615.74,84.33,95.72,11.9,0.2907,0.7065,-311
Victoria,48469,19702,10553,9150,2517,7865,2049,7770,4,454,314.6,295,85,210,6,4,6,0,0,0.5356,0.1278,17813,6653,0.106,0.1822,73.0,0.5381,0.7422,0.03,0.1979,14001.54,14205.4,108791939.0,0.1551,257.6577,1200.7722,22278.64,0.1827,666.9241,0.3228,0.675,5238.4813,0.0296,39.1248,1318.6615,21229.2,0.0503,66.2806,0.0116,12.7413,0.095,378.7645,2728.314,6470.05,0.036,37.0656,3183.3977,0.9103,16462.677,0.2408,1551.6088,0.8445,0.7507,0.0466,183.1403,0.1404,284.556,3455.05,2285.01,252.79,628.41,1384.34,521.33,614.53,570.74,1278.7,498.87,406.88,274.38,471.02,249.1,24.07,149.4,737.07,3806.65,6890.22,2534.08,570.74,37.51,40.0,26.7,0.2881,0.693,43
Bastrop,48021,19106,10071,9035,1975,7137,1483,7320,5,564,438.5,100,16,84,3,1,3,0,0,0.5271,0.1034,15932,5118,0.1992,0.3945,73.0,0.5197,0.8048,0.0454,0.1242,12979.18,12672.34,95007567.0,0.1318,203.2787,1045.2186,24737.81,0.1692,601.2295,0.3061,0.5163,2203.1421,0.0268,36.4754,935.1093,18035.27,0.0238,28.4153,0.0027,3.0055,0.0933,362.2951,2409.6995,6906.5,0.0328,35.6557,3621.0383,0.8626,14032.2404,0.2182,1332.6503,0.8098,0.7042,0.2298,743.5792,0.1322,288.388,3261.2,1577.02,417.42,482.91,753.19,99.43,644.42,646.08,1088.69,588.04,476.74,265.13,534.19,192.57,116.27,156.33,1525.33,4650.77,6192.58,1335.53,646.08,14.01,61.44,71.4,0.16,0.7775,207
Angelina,48005,18920,9401,9519,2928,7347,1803,8506,8,920,549.0,221,70,151,3,2,3,0,0,0.4969,0.1548,17703,6280,0.0687,0.1699,73.0,0.5422,0.8557,0.0656,0.0577,15381.99,15375.2,130839199.0,0.1806,305.6666,1657.6534,25343.93,0.2044,681.1662,0.3092,0.6574,3454.2676,0.0483,69.1277,2076.8869,20033.28,0.0154,17.1644,0.0022,2.3513,0.1043,399.2476,2782.1538,6403.19,0.0468,48.7891,3877.8509,0.9103,18652.0103,0.2695,1921.7023,0.8566,0.7663,0.032,107.8063,0.1533,442.1585,4576.57,1903.21,203.97,967.98,433.43,119.51,667.72,696.37,1449.34,565.0,468.89,262.64,1293.28,190.34,12.23,224.77,862.39,5016.49,7663.86,1520.92,696.37,30.08,74.72,33.2,0.3167,0.5967,95
Polk,48373,18807,9366,9441,1907,6994,1526,8622,4,451,274.5,94,16,78,5,1,5,0,0,0.498,0.1014,18824,6645,-0.0009,0.0525,73.0,0.4896,0.9208,0.019,0.0263,12391.37,11834.43,106838351.0,0.1287,190.0951,902.9228,24543.37,0.1412,511.7142,0.2707,0.6148,3029.9235,0.0277,36.4185,1010.0905,19351.06,0.0223,27.3718,,,0.0694,241.0114,1596.6133,5688.83,0.031,32.591,2950.1276,0.8842,14476.3396,0.2343,1512.1781,0.8058,0.72,0.0786,240.1995,0.1164,271.2828,3159.72,2103.46,214.65,536.41,694.01,,394.56,505.06,1139.82,582.33,437.73,363.76,646.84,158.62,33.76,173.91,1039.71,4056.18,6392.69,1230.42,505.06,13.44,39.25,74.4,0.1702,0.6086,207
Kerr,48265,17899,6247,11651,1196,8559,2204,10573,4,609,349.3,339,80,259,7,2,7,0,0,0.349,0.0668,16528,7173,0.083,0.1932,75.0,0.5433,0.8996,0.005,0.0676,11453.15,11470.22,121094131.0,0.1297,181.5,742.268,20105.18,0.1359,551.4991,0.2976,0.7503,4741.0385,0.0263,33.8598,866.6414,16763.5,0.0201,21.8481,0.001,1.0404,0.0717,191.2418,1618.5567,4645.15,0.0316,32.252,2953.4664,0.9236,15476.4967,0.186,1015.322,0.8015,0.7747,0.0291,85.2171,0.1185,235.3164,2607.04,2009.3,142.52,440.77,509.45,46.82,333.02,494.61,1172.7,541.03,385.95,282.57,658.99,66.56,11.03,132.21,1359.49,4203.75,5498.66,997.04,494.61,39.61,40.81,25.2,0.236,0.5736,29
Orange,48361,17162,9462,7700,2041,6399,1550,6725,3,364,281.5,58,0,58,2,0,2,0,0,0.5513,0.1189,16277,5743,0.0544,0.1142,73.0,0.5433,0.9118,0.04,0.0245,15156.82,14663.4,101929604.0,0.1469,234.3494,1175.4647,26181.12,0.169,606.6914,0.3038,0.6656,4101.4126,0.0272,37.4721,1077.7695,20466.1,0.0272,32.8625,0.0027,2.8253,0.1074,551.0781,3743.6431,8322.47,0.0433,47.1375,4600.7435,0.8961,16487.4349,0.2439,1541.71,0.8378,0.7465,0.0385,252.4907,0.1569,352.119,3846.39,2569.81,321.09,556.92,773.09,121.57,893.51,820.36,1192.98,529.12,541.09,416.69,1184.39,162.81,44.15,179.16,898.51,5171.32,7608.38,1451.58,820.36,9.06,43.99,110.3,0.0,0.7734,217
Liberty,48291,16941,10629,6312,2549,5733,1191,4910,4,438,241.1,36,0,36,3,0,3,0,0,0.6274,0.1505,13946,4375,0.2148,0.3104,72.0,0.5175,0.8397,0.0605,0.0798,17929.02,16617.58,88031493.0,0.1782,324.8473,1736.4562,30746.54,0.2422,719.1446,0.3255,0.5774,2818.7373,0.0363,51.9348,1474.1344,24081.3,0.0314,40.5295,0.0026,2.6477,0.0984,498.778,3547.0468,9117.88,0.0513,57.0265,5266.3951,0.8226,17947.0468,0.2328,1595.9267,0.7705,0.6788,0.1902,680.0407,0.1623,440.1222,5479.27,2287.24,229.58,873.01,1075.38,90.7,896.93,978.52,1421.05,578.99,483.64,509.83,1094.79,321.41,72.95,234.66,1109.93,5589.12,9131.15,2039.09,978.52,6.28,42.05,159.2,0.0,0.5505,210
Wood,48499,16594,8091,8503,1520,7023,1596,7672,5,525,278.4,257,0,257,6,0,6,0,0,0.4876,0.0916,14806,5832,0.1208,0.2042,74.0,0.5293,0.9429,0.0153,0.0239,13257.44,13468.93,101711083.0,0.1426,216.8926,1093.9781,22485.96,0.1758,442.7789,0.2306,0.8118,6793.6653,0.0332,46.7935,1434.6976,22724.17,0.0249,26.4599,0.0026,2.8676,0.1164,450.7299,3052.5287,6305.11,0.0417,43.926,3480.0574,0.8895,13705.4223,0.2628,1942.9093,0.7767,0.7772,0.4582,1681.1783,0.1538,337.4609,3206.42,2680.12,122.54,755.3,533.4,137.18,733.9,594.53,1011.22,559.53,364.31,197.16,573.85,113.93,194.67,222.5,1000.75,4075.86,6905.04,1425.88,594.53,36.59,39.64,27.3,0.0,0.5303,45
Wise,48497,15090,7475,7615,1183,5594,1223,6285,4,446,314.7,106,0,106,2,0,2,0,0,0.4954,0.0784,12281,4373,0.2287,0.2792,73.0,0.5333,0.9235,0.0041,0.0493,15715.93,15579.83,98774612.0,0.1607,258.0748,1164.2005,23648.65,0.1803,613.6834,0.306,0.5687,3004.6142,0.0369,56.0064,1850.1193,27114.45,0.029,34.3675,0.0018,1.9093,0.1222,619.4113,4747.3349,8735.29,0.0352,37.2315,3000.7955,0.9192,18694.6698,0.2398,1551.3126,0.8627,0.7722,0.0447,210.183,0.1276,311.6945,3800.34,2152.0,282.18,1000.88,1018.62,80.18,1067.41,546.33,1459.66,634.66,583.44,356.76,765.75,157.16,32.17,153.08,1208.33,5473.52,7179.42,2099.68,546.33,18.95,56.26,52.8,0.0,0.7056,134
Kendall,48259,14546,5690,8857,639,6399,1590,7450,6,532,351.0,300,90,210,6,2,6,0,0,0.3912,0.0439,10308,4260,0.4111,0.5021,74.0,0.5369,0.8784,0.0067,0.0789,12387.46,12382.44,92286562.0,0.1262,183.0872,837.047,21028.68,0.1675,444.0268,0.2558,0.4298,1506.443,0.0266,34.094,910.604,17002.98,0.0195,22.4161,0.0019,1.8792,0.0821,218.1208,1672.0805,4688.11,0.045,47.9195,4558.6577,0.927,15738.255,0.2055,1155.4362,0.8738,0.7918,0.0082,22.8188,0.1081,248.3221,2653.28,1285.97,324.61,451.89,485.78,93.45,385.12,769.13,1236.49,633.94,510.8,346.17,1268.39,89.03,3.45,109.81,1504.53,5254.95,5096.64,1031.12,769.13,46.88,54.85,21.3,0.3,0.6598,-25
Burnet,48053,14534,6710,7824,934,6389,1566,6861,4,430,277.4,231,18,213,5,1,5,0,0,0.4617,0.0643,13115,5240,0.1082,0.2193,74.0,0.542,0.9182,0.0035,0.0509,12711.33,12574.53,87212457.0,0.1255,185.1042,885.8767,24342.72,0.149,441.9181,0.2351,0.7624,5855.5604,0.0255,33.0856,900.0146,17495.29,0.0246,28.713,,,0.1004,302.5798,2112.2285,5217.45,0.0322,35.1261,3387.8443,0.9117,12732.9835,0.2616,1578.6329,0.7932,0.7892,0.4361,1421.8044,0.1297,285.9641,3054.81,2234.0,231.47,446.24,693.21,,523.95,571.59,974.56,657.02,402.54,230.46,729.23,88.11,276.58,176.71,1167.44,4304.76,6442.12,1139.45,571.59,36.16,43.42,27.7,0.0779,0.6451,44
San Patricio,48409,14491,9731,4760,2309,5303,1165,3690,2,187,117.1,40,0,40,1,0,1,0,0,0.6715,0.1593,12968,4444,0.1174,0.1933,72.0,0.5098,0.7182,0.0098,0.2415,14298.9,13567.11,52762933.0,0.1396,212.1951,1192.4119,25529.07,0.1562,622.2222,0.3171,0.4014,1661.7886,0.0304,41.1924,1016.5312,17982.67,0.0304,37.9404,0.0046,5.1491,0.1141,531.7073,3616.2602,8051.81,0.0374,41.7344,3726.2873,0.8775,15385.6369,0.2282,1456.6396,0.829,0.7325,0.0374,135.7724,0.1458,363.9566,3563.0,1937.34,286.66,545.82,954.4,293.94,918.65,709.91,1170.69,604.41,410.58,352.21,575.76,404.74,16.49,175.31,1207.63,4652.01,6971.46,1794.16,709.91,7.54,22.08,132.6,0.0,0.6262,188
Van Zandt,48467,14408,7506,6902,1644,5737,1429,6132,6,565,380.3,207,0,207,5,0,5,0,0,0.521,0.1141,13046,4860,0.1044,0.1805,73.0,0.5336,0.9313,0.0161,0.0334,13758.43,13848.61,84366696.0,0.1536,235.1598,1101.7613,21635.04,0.1822,722.1135,0.3518,0.7546,6097.5212,0.0382,52.3483,1541.0959,19850.0,0.0297,32.9419,0.0024,2.7723,0.1088,426.2883,3119.6999,6159.81,0.0406,42.8898,4017.6125,0.8803,14523.3203,0.2515,1814.9054,0.828,0.7578,0.3669,1177.2668,0.1698,353.5551,3323.58,2373.8,148.87,757.49,653.63,112.35,670.03,682.72,1060.09,536.1,388.82,216.49,744.78,178.83,130.55,244.61,1018.38,4229.14,6805.79,1523.47,682.72,36.08,66.29,27.7,0.0,0.6731,39
Harrison,48203,14025,7229,6795,1920,5321,1228,5979,3,422,211.9,52,0,52,2,0,2,0,0,0.5154,0.1369,13587,4672,0.0322,0.1389,73.0,0.5352,0.8324,0.1204,0.0261,14584.24,14501.29,87199192.0,0.1547,246.3623,1139.321,23636.5,0.1836,728.8844,0.3328,0.719,5454.4238,0.0323,44.1545,1275.1296,20091.69,0.0274,31.2761,0.0045,4.6831,0.1239,541.5621,3424.4857,7476.59,0.0353,37.2972,3652.283,0.908,15356.4141,0.2586,1611.4735,0.8521,0.7513,0.0679,281.4852,0.1371,314.4339,3656.76,2486.41,119.6,648.55,764.15,209.38,926.6,649.49,1114.18,511.01,447.9,240.22,985.57,151.1,33.57,143.06,1292.56,5040.6,7067.94,1622.08,649.49,9.77,39.82,102.3,0.0,0.5021,177
Hardin,48199,12977,7106,5871,1300,5019,1158,4977,5,497,380.9,32,0,32,2,0,2,0,0,0.5476,0.1002,11647,4105,0.1142,0.2227,73.0,0.5389,0.9287,0.0291,0.0231,16051.68,15379.82,79889195.0,0.1435,240.1045,1194.6956,29243.22,0.193,611.8143,0.2994,0.6474,4050.8338,0.0293,41.3904,1078.5614,19586.4,0.0253,31.5451,,,0.1003,486.0358,3208.9612,8086.63,0.0506,54.0486,6614.0245,0.9068,17649.3872,0.2353,1568.0129,0.8549,0.7734,0.044,280.2893,0.1415,336.749,4195.23,2533.32,300.15,574.57,746.5,,810.78,1171.95,1254.23,558.41,600.15,415.65,1085.19,202.87,48.54,180.61,967.49,5182.03,7970.59,1321.07,1171.95,6.38,75.89,156.8,0.0,0.7664,184
Nacogdoches,48347,12779,6400,6379,1795,4914,1114,5560,4,487,333.9,196,32,164,3,2,3,0,0,0.5008,0.1405,11707,4106,0.0916,0.1968,73.0,0.5297,0.8311,0.0897,0.0493,13370.71,13577.37,74341124.0,0.1691,263.4892,1338.8489,23374.67,0.1803,596.4029,0.2942,0.6428,3495.3237,0.0432,59.5324,1490.4676,16728.15,0.0207,23.5612,,,0.1147,475.0,3200.8993,6560.89,0.0399,42.8058,4032.7338,0.9004,15207.9137,0.2644,2087.0504,0.8371,0.7444,0.0621,187.9496,0.1009,254.3165,3951.83,1786.74,313.05,722.08,555.07,,752.85,694.84,1161.81,520.52,434.91,212.83,569.74,207.32,22.98,129.65,1073.17,4228.29,6909.11,1277.15,694.84,39.89,67.95,25.1,0.1633,0.6856,15
Walker,48471,12471,7096,5376,1355,4857,1122,4360,3,246,150.5,148,18,130,4,1,4,0,0,0.569,0.1087,10443,3820,0.1942,0.2715,73.0,0.5356,0.8388,0.0904,0.0438,15292.08,14956.61,66673470.0,0.1525,235.0917,1142.8899,24265.36,0.1522,682.7982,0.3239,0.6321,3502.0642,0.0307,41.9725,1219.4954,20911.37,0.0328,41.5138,,,0.0945,405.0459,2917.8899,7017.83,0.0388,40.5963,3658.2569,0.8867,17439.6789,0.2525,1792.4312,0.8206,0.7466,0.0472,173.3945,0.1505,386.6972,3701.02,2295.41,426.74,642.69,1026.44,,663.15,623.06,1356.44,582.7,536.63,336.94,1013.13,157.63,21.17,186.37,1328.78,5256.24,7349.87,1669.13,623.06,30.47,30.99,32.8,0.1216,0.6118,61
Coryell,48099,12265,5951,6314,1404,4258,968,5356,4,453,359.4,150,28,122,3,1,3,0,0,0.4852,0.1145,10736,3392,0.1424,0.2553,71.0,0.5274,0.7608,0.1036,0.0765,12871.35,12296.18,68938956.0,0.1383,212.6587,1030.9933,26394.36,0.1597,599.1412,0.2857,0.7651,8599.3279,0.0372,53.5848,1525.2054,25371.95,0.0176,21.4712,0.0024,2.6139,0.0861,348.3943,2304.3316,7115.25,0.0349,36.9679,3227.7819,0.8131,11174.7573,0.228,1614.0777,0.6774,0.6889,0.2104,624.7199,0.1376,311.6131,3651.65,2925.7,293.61,942.68,532.55,118.4,612.42,577.43,833.31,410.11,251.82,157.19,541.78,145.0,78.7,161.24,470.51,2945.73,7587.31,1593.63,577.43,35.23,84.41,28.4,0.1867,0.7934,33
Lamar,48277,11934,4434,7501,1863,4831,1166,6887,5,577,363.8,237,32,205,5,2,5,0,0,0.3715,0.1561,11551,4320,0.0332,0.1183,73.0,0.546,0.9007,0.0555,0.0163,14757.8,14899.1,101636962.0,0.1866,293.7418,1294.3226,20991.32,0.1832,680.4124,0.3385,0.479,1837.0844,0.0341,49.6588,1286.3366,18952.73,0.0376,41.5275,0.0028,2.7588,0.1397,864.6726,6675.9111,9082.11,0.0434,49.804,4238.5654,0.9104,18464.2079,0.2878,2122.6949,0.8478,0.7762,0.1111,523.45,0.1604,327.8641,3916.63,1281.85,225.8,646.71,950.29,135.87,1268.62,700.87,1359.16,508.17,606.4,354.96,877.13,173.21,65.68,180.92,1074.09,5606.04,6286.58,1732.87,700.87,49.06,75.31,20.4,0.135,0.6305,-29
Anderson,48001,11638,6131,5506,1627,4337,1004,4726,6,693,350.2,162,41,121,3,2,3,0,0,0.5268,0.1398,10518,3682,0.1065,0.1779,73.0,0.5391,0.8798,0.062,0.04,12810.65,12974.01,60543130.0,0.138,204.6128,922.1329,20353.34,0.1701,678.1634,0.3136,0.6968,4392.9327,0.0349,46.3394,1384.0457,19664.69,0.0254,28.5654,,,0.103,440.7533,3161.0241,6727.03,0.0459,48.0322,5265.9755,0.9092,15109.818,0.2465,1862.8862,0.8443,0.7702,0.0654,201.0157,0.1481,340.457,2807.95,2093.26,143.28,686.56,625.69,,693.2,877.65,1133.76,500.21,512.8,225.72,659.1,120.82,25.68,211.33,1093.18,4343.44,5876.85,1312.25,877.65,37.35,80.75,26.8,0.2531,0.5053,24
Medina,48325,11521,6483,5039,1447,4382,975,4282,3,287,176.7,132,0,132,7,0,7,0,0,0.5627,0.1256,9887,3328,0.1653,0.3167,73.0,0.5077,0.724,0.0266,0.2214,13066.55,13116.14,55950979.0,0.1296,195.4694,954.227,23414.94,0.1857,505.8384,0.2688,0.5469,2854.2737,0.0322,48.5754,1309.2013,23336.91,0.0213,25.2219,,,0.0887,330.9201,2097.8515,5828.49,0.0371,40.6352,4555.1144,0.8603,14776.0392,0.2202,1257.1228,0.7452,0.7135,0.2896,1333.2555,0.1348,398.879,3034.87,1132.76,270.92,752.1,582.53,,517.24,747.68,1125.6,518.43,480.79,283.47,1407.15,263.21,122.13,188.93,1374.62,5311.0,5409.12,1334.63,747.68,30.12,40.32,33.2,0.0,0.6157,56
