county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Monroe,29137,2405,843,1561,303,931,229,1423,1,119,81.9,84,0,84,3,0,3,0,0,0.3505,0.126,2152,832,0.1176,0.119,73.0,0.5264,,,,11887.27,11666.33,16915589.0,0.1349,241.7428,1246.662,28327.84,0.2091,533.3802,0.2853,0.7344,5132.1152,0.0302,44.9754,1066.0576,15504.09,0.0155,17.5685,,,0.045,111.7358,894.5889,4086.75,0.0302,30.9206,1841.1806,0.8812,11297.9621,0.279,2416.7252,0.7569,0.7498,0.4048,1469.4308,0.1131,212.2277,3822.17,3085.58,186.17,468.5,342.7,,183.8,307.57,789.25,429.78,266.7,186.8,450.11,,164.95,221.83,596.53,2638.14,7745.53,811.2,307.57,90.23,87.97,11.1,0.0,0.6882,-35
Howard,29089,2363,1063,1300,332,884,262,1139,1,59,38.1,72,0,72,2,0,2,0,0,0.4499,0.1405,2154,807,0.097,0.0954,73.0,0.547,,,,12060.29,11865.74,13736666.0,0.1343,220.3687,1189.64,26275.95,0.2385,470.5882,0.2678,0.8174,7143.108,0.0421,65.8472,1525.0219,16285.95,,,,,0.0465,102.7217,761.194,3867.0,0.0307,33.3626,2877.0852,0.9078,12068.4811,0.2739,1895.5224,0.6532,0.748,0.1765,808.604,0.1054,180.8604,3529.6,2923.86,220.73,686.33,,,179.94,471.24,798.86,448.56,224.66,172.32,283.09,,93.28,130.35,1405.03,3157.18,7253.1,686.33,471.24,81.45,43.1,12.3,0.0,0.6458,-25
Lewis,29111,2347,699,1649,302,909,252,1520,3,272,126.1,8,0,8,1,0,1,0,0,0.2978,0.1287,2277,876,0.0307,0.0377,74.0,0.5428,0.973,0.0145,0.0,12290.86,11771.05,18682100.0,0.1618,237.5,1232.8947,23271.14,0.1563,567.1053,0.2882,0.575,3430.2632,0.0467,63.8158,1717.1053,18729.22,0.0151,18.4211,0.0,0.0,0.0697,190.1316,2223.0263,4523.63,0.0171,17.1053,661.1842,0.85,9239.4737,0.2711,2028.9474,0.7954,0.7586,0.8204,3878.2895,0.1322,233.5526,3766.25,2118.6,179.53,874.85,526.16,0.0,315.46,123.27,679.45,436.9,315.88,258.94,444.19,,397.61,228.73,1325.42,3736.95,6730.01,1401.01,123.27,8.8,138.72,113.6,0.0,0.4636,40
Harrison,29081,2284,620,1664,423,928,253,1567,1,92,45.9,72,0,72,2,0,2,0,0,0.2715,0.1852,2173,914,0.0511,0.0153,74.0,0.5399,,,,15589.59,14620.89,24428895.0,0.1487,224.6331,1008.9343,24115.33,0.1626,615.8264,0.3101,0.8596,11283.9821,0.0415,54.2438,1031.2699,29690.03,0.0115,13.4014,,,0.0408,76.5795,627.9515,2956.38,0.0383,38.9279,2728.7811,0.7996,6781.7486,0.2636,2298.0217,0.5029,0.7518,0.7773,4100.1914,0.1334,263.5609,3585.75,6541.6,189.97,1231.56,259.73,,120.75,465.69,482.77,371.49,175.86,148.64,378.61,,522.81,222.34,520.36,2349.8,10911.15,1491.29,465.69,77.59,49.46,12.9,0.0,0.4989,-23
Dade,29057,2257,1402,855,356,876,231,743,1,69,59.5,20,0,20,1,0,1,0,0,0.6212,0.1577,2154,810,0.0478,0.0815,73.0,0.537,,,,10972.26,11472.04,8152389.0,0.1104,158.8156,749.6635,19976.01,0.1636,410.498,0.2234,0.7537,6437.4159,0.0377,47.1063,1499.3271,17616.53,,,0.0,0.0,0.0417,131.8977,850.6057,4862.51,0.0256,26.9179,2994.6164,0.8331,8897.712,0.245,1502.0188,0.7335,0.7039,0.3943,2125.1682,0.0148,32.3015,2204.62,3677.62,70.02,663.88,,0.0,202.88,467.41,630.26,394.31,270.47,136.18,458.32,,286.39,16.82,912.9,2897.4,6363.39,663.88,467.41,22.83,67.92,43.8,0.0,0.8623,26
Caldwell,29025,2239,914,1325,276,904,238,1199,2,173,94.5,24,0,24,1,0,1,0,0,0.4082,0.1233,2078,826,0.0775,0.0944,74.0,0.5371,,,,10893.01,10780.95,13060717.0,0.1626,246.8724,1162.6355,19270.27,0.1585,498.749,0.2794,0.7465,6410.342,0.0384,53.3778,1218.5154,18188.95,0.0117,13.3445,,,0.0559,163.4696,1502.9191,6068.37,0.0325,32.5271,2028.357,0.8224,10128.4404,0.231,2210.1751,0.7089,0.7081,0.4387,1354.4621,0.1243,238.5321,3134.03,2533.42,175.43,697.82,356.6,,339.1,366.93,697.54,375.29,229.44,147.42,414.45,,167.14,168.19,757.41,2752.5,6386.36,1054.42,366.93,26.55,104.54,37.7,0.0,0.5462,24
DeKalb,29063,2155,744,1412,255,829,232,1331,2,144,84.9,0,0,0,0,0,0,0,0,0.3452,0.1183,2174,866,-0.0087,-0.0427,74.0,0.5147,,,,13320.39,12873.81,17729436.0,0.163,245.6799,1056.3486,23844.3,0.1503,526.6717,0.2885,0.8385,8592.7874,0.0481,63.8618,1758.0766,20834.74,0.0143,15.7776,,,0.0804,165.2893,1388.4298,4060.07,0.0308,31.5552,2087.9038,0.8956,11043.5763,0.2705,2111.9459,0.6777,0.7521,0.3133,941.3974,0.1202,202.1037,3887.46,3744.96,282.35,1001.82,485.7,,326.39,377.43,732.14,459.77,225.95,136.71,390.75,,109.14,113.98,731.57,2652.65,8488.52,1487.52,377.43,0.0,102.41,,,0.5896,44
Chariton,29041,2050,556,1494,224,863,247,1401,3,276,192.4,12,0,12,1,0,1,0,0,0.2712,0.1093,2014,841,0.0179,0.0262,74.0,0.5425,,,,10997.21,10803.05,15407095.0,0.1235,191.2919,1002.1413,22671.39,0.1569,494.6467,0.2705,0.7744,5892.2198,0.0343,48.5368,1374.0186,18770.88,,,,,0.0457,109.2077,843.6831,4093.23,0.0221,23.5546,1246.9665,0.8722,9635.2605,0.2577,1943.6117,0.7452,0.7509,0.5589,2399.0007,0.1171,228.4083,2799.54,2962.96,176.26,643.11,,,186.99,210.25,656.23,414.15,237.55,158.0,436.99,,374.6,218.56,1053.62,3103.98,6571.47,643.11,210.25,13.9,222.94,71.9,0.0,0.6971,34
Shannon,29203,2024,1154,870,539,721,149,790,1,86,72.5,20,0,20,1,0,1,0,0,0.5702,0.2663,1944,657,0.0412,0.0974,71.0,0.5089,,,,12441.45,12456.61,9828743.0,0.1481,245.5696,1279.7468,27570.83,0.1788,675.9494,0.3013,0.7278,6445.5696,0.0494,64.557,2364.557,22606.44,,,0.0,0.0,0.057,213.9241,1479.7468,6131.0,0.0329,35.443,1970.8861,0.7278,7124.0506,0.2456,2156.962,0.6785,0.6519,0.7329,4084.8101,0.0734,129.1139,4083.27,2869.17,84.76,1116.01,,0.0,349.23,343.45,500.97,379.34,308.02,123.91,733.03,,442.81,165.41,361.67,2819.64,7581.95,1116.01,343.45,27.74,100.55,36.0,0.0,0.843,18
Maries,29125,1999,991,1008,279,782,184,910,1,98,61.5,0,0,0,0,0,0,0,0,0.4957,0.1396,1979,749,0.0101,0.0441,74.0,0.5264,,,,10953.19,10687.03,9967402.0,0.1473,245.0549,1069.2308,24313.49,0.1935,614.2857,0.3143,0.7582,6957.1429,0.0308,43.956,1271.4286,17932.97,,,0.0,0.0,0.0857,234.0659,1691.2088,4378.07,0.0231,25.2747,2248.3516,0.8626,10207.6923,0.2692,2338.4615,0.7088,0.7275,0.3659,1423.0769,0.1264,253.8462,3580.23,2697.48,214.08,551.78,,0.0,375.26,372.21,695.96,467.81,290.11,200.08,430.02,,158.92,174.86,482.68,2633.03,7134.46,551.78,372.21,0.0,78.64,,,0.6276,41
Daviess,29061,1894,630,1263,231,782,190,1192,1,97,58.7,0,0,0,0,0,0,0,0,0.3326,0.122,1837,684,0.031,0.1433,74.0,0.5159,,,,13032.53,12579.21,15534775.0,0.1636,230.7047,1234.0604,22495.51,0.1452,574.6644,0.328,0.7827,7736.5772,0.0411,53.6913,1562.9195,23150.54,0.0151,20.1342,,,0.0747,143.4564,1225.6711,3608.02,0.0252,26.0067,1451.3423,0.8372,9083.8926,0.2475,2030.2013,0.6451,0.703,0.4832,1534.396,0.1317,234.0604,3680.05,3932.65,271.37,951.66,490.11,,269.39,265.29,615.77,442.57,246.08,135.69,374.77,,185.22,160.13,657.55,2484.47,8486.77,1441.77,265.29,0.0,75.06,,,0.6052,41
Shelby,29205,1694,456,1238,227,666,190,1150,2,180,89.6,68,0,68,1,0,1,0,0,0.2692,0.134,1557,637,0.088,0.0455,74.0,0.5165,,,,12306.69,12144.18,14152688.0,0.1287,199.1304,1020.0,27415.83,0.1532,508.6957,0.2591,0.7174,4613.913,0.0409,53.913,1114.7826,14052.38,,,0.0,0.0,0.0313,57.3913,521.7391,3007.74,0.0304,32.1739,3113.913,0.8713,9969.5652,0.2617,2386.9565,0.7148,0.7296,0.5487,2400.8696,0.1035,202.6087,3528.3,2841.15,195.77,574.31,,0.0,94.16,497.33,693.38,454.26,282.96,190.41,452.07,,284.73,241.41,1471.99,3469.7,7260.89,574.31,497.33,102.1,134.53,9.8,0.0,0.4978,-33
Reynolds,29179,1640,782,857,351,526,99,775,1,60,40.7,15,0,15,1,0,1,0,0,0.4768,0.214,1621,570,0.0117,-0.0772,72.0,0.5252,,,,11592.22,11541.0,8983968.0,0.1484,223.2258,1131.6129,25487.53,0.2012,597.4194,0.2852,0.7045,4772.9032,0.031,46.4516,1080.0,27178.82,,,,,0.0632,143.2258,1078.7097,3700.94,0.0219,21.9355,874.8387,0.7794,7769.0323,0.2787,2006.4516,0.7406,0.7148,0.7161,3729.0323,0.1239,331.6129,3782.02,2987.4,97.54,841.67,,,234.0,139.88,541.25,441.91,236.56,148.12,378.84,,463.82,407.57,259.62,2262.21,7716.44,841.67,139.88,28.52,77.38,35.1,0.0,0.6783,13
Carter,29035,1589,686,903,399,536,82,807,1,60,43.2,26,0,26,1,0,1,0,0,0.4317,0.2511,1559,476,0.0192,0.1261,72.0,0.5143,,,,12011.33,11910.87,9693139.0,0.1512,245.3532,1213.1351,23318.41,0.2,627.0136,0.3098,0.6394,4099.1326,0.0384,57.0012,2221.8092,23826.16,,,0.0,0.0,0.0706,230.4833,1604.7088,5053.85,0.0421,44.6097,2629.4919,0.7943,8449.8141,0.2491,1970.2602,0.7993,0.7187,0.715,3600.9913,0.1499,369.2689,3525.21,3226.78,86.48,915.26,,0.0,356.96,436.6,595.64,371.52,293.91,166.59,446.2,,418.73,375.17,332.4,2610.43,7585.16,915.26,436.6,48.51,80.6,20.6,0.0,0.72,2
Sullivan,29211,1558,481,1077,269,560,98,956,1,100,94.9,29,0,29,2,0,2,0,0,0.3087,0.1727,1433,517,0.0872,0.0832,73.0,0.5167,,,,15083.92,14705.53,14420223.0,0.1506,221.7573,1145.3975,25731.55,0.1144,625.523,0.3013,0.7605,5243.7238,0.0659,89.9582,2155.8577,42870.27,,,,,0.0481,91.0042,730.1255,3220.33,0.0178,18.8285,1032.4268,0.7688,7604.6025,0.2605,1994.7699,0.6496,0.659,0.6778,3322.1757,0.136,267.7824,3875.88,3639.13,167.61,2825.13,,,154.95,174.67,519.56,410.62,243.69,147.55,380.65,,456.02,236.02,1150.92,3053.34,8329.26,2825.13,174.67,51.79,169.46,19.3,0.0,0.949,1
Clark,29045,1552,384,1168,217,660,162,1118,1,99,53.9,0,0,0,0,0,0,0,0,0.2474,0.1398,1570,620,-0.0115,0.0645,74.0,0.5376,0.9794,0.0,0.0,11713.6,10799.58,13095803.0,0.144,226.297,1313.059,27568.44,0.194,532.2004,0.2728,0.6646,4434.7048,0.0411,57.2451,1226.297,17762.15,,,0.0,0.0,0.059,261.1807,2456.1717,5935.31,0.0152,15.2057,130.5903,0.8032,7618.9624,0.2898,2308.5868,0.7245,0.7522,0.7773,3604.6512,0.0957,166.3685,3970.05,2301.78,146.87,730.82,,0.0,350.38,34.26,542.97,367.82,261.42,218.39,455.12,,434.42,264.04,1185.0,3447.7,7050.56,730.82,34.26,0.0,81.67,,,0.5444,35
Gentry,29075,1548,356,1191,243,601,202,1139,1,70,57.8,36,0,36,2,0,2,0,0,0.23,0.157,1490,639,0.0389,-0.0595,73.0,0.5408,,,,19511.74,17437.27,22223872.0,0.1738,292.3617,1441.6155,27883.23,0.1759,652.3266,0.3415,0.8964,11748.0246,0.0641,94.82,1884.9868,37945.24,0.0167,18.4372,,,0.0615,107.1115,710.2722,3278.63,0.0325,33.3626,1377.5241,0.8771,10386.3038,0.2959,2201.9315,0.6392,0.7779,0.5689,2093.9421,0.1484,325.7243,4847.13,7815.39,264.5,2431.96,530.74,,201.5,248.79,715.09,435.49,247.47,157.24,409.12,,375.85,225.33,298.51,2404.78,13587.84,2962.7,248.79,59.9,96.17,16.7,0.0,0.8257,-4
Atchison,29005,1444,292,1152,183,637,151,1146,1,60,53.4,0,0,0,0,0,0,0,0,0.2022,0.1267,1470,620,-0.0177,0.0274,74.0,0.5454,,,,14465.79,13733.65,16577794.0,0.1361,203.3159,903.1414,25296.05,0.1327,712.9145,0.3447,0.8447,10354.2757,0.0576,68.9354,1409.2496,36799.91,,,0.0,0.0,0.0541,171.9023,1788.8307,4993.3,0.0271,27.0506,1619.5462,0.8089,6370.8551,0.226,1394.4154,0.5209,0.7487,0.7757,3597.7312,0.1291,225.1309,3443.44,5473.22,178.19,2119.37,,0.0,270.14,267.19,412.34,315.99,127.28,118.42,259.24,,479.12,177.9,592.61,2259.15,9588.74,2119.37,267.19,0.0,83.83,,,0.89,34
Putnam,29171,1294,346,948,200,556,138,909,1,60,56.4,12,0,12,1,0,1,0,0,0.2674,0.1546,1301,520,-0.0054,0.0692,73.0,0.5281,,,,11640.88,11588.93,10581563.0,0.1353,188.1188,836.0836,19645.57,0.0962,579.758,0.2992,0.7789,6897.6898,0.0385,47.3047,1047.3047,20751.61,,,0.0,0.0,0.0407,96.8097,741.4741,3980.97,,,,0.8075,7141.9142,0.2618,2016.5017,0.6194,0.7151,0.6513,2909.791,0.0671,121.0121,2658.31,3687.33,158.47,799.02,,0.0,162.04,,497.45,402.21,202.54,137.7,425.17,,458.95,163.48,1541.04,3424.89,7069.8,799.02,,21.58,101.44,46.3,0.0,0.94,17
Holt,29087,1208,309,900,148,504,131,855,2,120,88.2,0,0,0,0,0,0,0,0,0.2558,0.1225,1216,493,-0.0066,0.0223,74.0,0.5181,,,,12824.27,11921.65,10964749.0,0.1567,229.2398,1142.6901,24264.19,0.1923,574.269,0.3158,0.7965,8429.2398,0.0363,52.6316,1184.7953,17795.89,,,,,0.0573,190.6433,1278.3626,4850.5,0.0409,43.2749,3175.4386,0.8444,10573.0994,0.2456,1677.193,0.6667,0.7579,0.6725,2874.8538,0.1357,237.4269,3802.81,3508.23,341.2,645.23,,,277.98,528.04,700.5,394.31,282.29,147.46,382.29,,465.14,170.39,375.39,2631.05,8216.94,645.23,528.04,0.0,175.0,,,0.735,27
Schuyler,29197,1028,310,718,159,400,86,672,1,60,46.6,0,0,0,0,0,0,0,0,0.3016,0.1547,1000,418,0.028,-0.0431,73.0,0.5179,,,,13467.59,12599.2,9050221.0,0.1592,217.2619,1029.7619,27246.41,0.1338,608.631,0.2798,0.6949,5080.3571,0.0476,66.9643,1736.6071,22180.13,,,0.0,0.0,0.0595,206.8452,1364.5833,5410.76,0.0179,17.8571,285.7143,0.8185,8046.131,0.3125,2717.2619,0.747,0.6875,0.6801,3203.869,0.1414,285.7143,4338.34,3089.52,130.42,1056.2,,0.0,322.07,70.26,567.76,442.06,313.41,159.2,467.53,0.0,455.25,355.74,1534.79,3820.01,8356.08,1056.2,70.26,0.0,116.5,,,0.7767,21
Scotland,29199,983,197,785,129,400,126,736,0,0,0,0,0,0,0,0,0,0,0,0.2004,0.1312,916,390,0.0731,0.0256,74.0,0.5476,,,,15978.35,15822.85,11760068.0,0.1698,278.5326,1290.7609,25524.56,0.2289,902.1739,0.3709,0.8003,10634.5109,0.0693,89.6739,2630.4348,50656.58,,,0.0,0.0,0.0435,92.3913,777.1739,3546.32,0.0177,19.0217,940.2174,0.7486,7264.9457,0.269,1888.587,0.6073,0.7269,0.8152,4800.2717,0.1617,351.9022,4335.01,3861.53,86.82,3510.17,,0.0,154.19,167.27,518.73,355.95,263.12,169.66,364.21,,692.9,375.17,685.8,2848.61,9014.48,3510.17,167.27,0.0,0.0,,,,21
Knox,29103,961,211,750,128,420,106,680,1,60,38.3,51,0,51,1,0,1,0,0,0.2196,0.1332,924,407,0.04,0.0319,74.0,0.55,,,,12936.57,12424.79,8796870.0,0.1515,233.8235,1217.6471,25685.44,0.1818,561.7647,0.2941,0.6853,4792.6471,0.0559,83.8235,2305.8824,18293.28,,,0.0,0.0,0.0691,129.4118,961.7647,2811.61,,,,0.8338,8795.5882,0.2544,1839.7059,0.7588,0.6912,0.7176,3641.1765,0.1309,286.7647,3890.59,2907.49,223.22,1022.27,,0.0,194.33,,610.48,442.84,262.47,201.98,316.22,,515.28,372.26,1442.49,3543.25,7836.4,1022.27,,121.43,91.19,8.2,0.0,0.6383,-29
Mercer,29129,823,268,555,130,322,96,523,1,60,33.2,12,0,12,1,0,1,0,0,0.3256,0.158,810,322,0.016,0.0,74.0,0.5354,,,,14854.97,14635.02,7769150.0,0.1568,219.8853,1267.6864,26858.04,0.1359,556.4054,0.304,0.8031,6667.304,0.065,82.218,2317.3996,24233.7,,,0.0,0.0,0.0478,118.5468,1133.8432,4347.03,0.0325,32.5048,850.8604,0.782,7284.8948,0.2715,2353.7285,0.5851,0.7285,0.782,3191.2046,0.1893,411.0899,4211.01,4453.67,132.48,1575.42,,0.0,207.79,170.87,512.4,331.01,214.27,132.38,435.44,,487.51,359.11,954.95,2944.74,9487.28,1575.42,170.87,37.27,103.11,26.8,0.0,0.5533,5
Worth,29227,564,155,410,70,237,88,403,1,50,32.5,37,0,37,1,0,1,0,0,0.2748,0.1241,534,199,0.0562,0.191,75.0,0.5484,,,,14342.58,12210.45,5780059.0,0.1439,196.0298,843.6725,20695.05,,486.3524,0.2878,0.8883,9017.3697,0.0347,44.665,784.1191,18273.33,,,0.0,0.0,0.067,136.4764,779.1563,3255.65,0.0496,49.6278,2330.0248,0.8065,6662.531,0.2134,1573.201,0.6055,0.7568,0.7246,3401.9851,0.0844,133.995,2978.44,7084.03,164.9,634.81,,0.0,218.12,408.51,459.03,339.54,194.19,133.06,218.87,0.0,751.31,101.12,405.98,2380.56,10668.03,634.81,408.51,156.12,137.13,6.4,0.0,0.65,-24
