county,fips,enroll,ma,om,dual,a75,a85,ffs_benes,nh_fac,nh_bed,nh_res,sl_bed,mc_bed,alf_bed,alf_fac,mc_fac,sl_fac,pch_bed,pch_fac,ma_pct,dual_pct,enroll_p,a75_p,g5_enroll,g5_a75,avg_age,feml_pct,wht_pct,blk_pct,hsp_pct,pc,pc_std,tot_amt,ip_pct,ip_stays,ip_days,ip_per_user,readmit,er,er_pct,op_pct,op_visits,snf_pct,snf_stays,snf_days,snf_per_user,irf_pct,irf_stays,ltch_pct,ltch_stays,hh_pct,hh_eps,hh_visits,hh_per_user,hospc_pct,hospc_stays,hospc_days,em_pct,em_events,dme_pct,dme_events,tests_pct,imgng_pct,fqhc_pct,fqhc_visits,amblnc_pct,amblnc_events,pc_ip,pc_op,pc_asc,pc_snf,pc_irf,pc_ltch,pc_hh,pc_hospc,pc_em,pc_prcdrs,pc_tests,pc_imgng,pc_dme,pc_op_dlys,pc_fqhc_rhc,pc_amblnc,pc_trtmnts,home_pc,acute_pc,inst_pc,eol_pc,sl_per1k,nh_per1k,per_bed,mc_share,nh_occ,bed_gap
Wake,37183,186672,96941,89731,18790,76949,18661,71511,21,2174,1817.2,3634,1129,2505,122,29,122,0,0,0.5193,0.1007,150093,54282,0.2437,0.4176,73.0,0.5591,0.788,0.1123,0.0258,11531.89,11309.47,824656735.0,0.1307,202.5563,1148.5086,22523.23,0.1739,539.9309,0.2695,0.5153,2714.0859,0.0332,43.8394,1123.3517,17366.93,0.0053,5.8313,0.0007,0.7551,0.0752,190.2505,1311.8681,4760.1,0.0306,32.1909,2460.1949,0.932,15640.5728,0.2541,1436.4364,0.8396,0.7904,0.0169,74.8137,0.1334,301.1005,2944.58,2315.94,198.82,576.54,154.63,43.04,357.92,460.76,1141.13,559.93,328.07,285.02,509.07,173.85,9.98,123.17,1117.12,3748.31,6316.29,774.21,460.76,47.23,23.62,21.2,0.3107,0.8359,-308
Mecklenburg,37119,164729,89928,74801,26086,67078,16369,60206,29,2983,2399.8,3199,975,2224,70,26,70,0,0,0.5459,0.1584,142255,50681,0.158,0.3235,73.0,0.5627,0.7262,0.1757,0.0314,11985.76,11515.23,721614765.0,0.1331,206.8066,1218.9317,23936.84,0.1687,556.1738,0.28,0.5646,3195.1799,0.0319,42.2383,1069.2456,17698.23,0.0094,10.6136,0.0006,0.6478,0.076,203.983,1551.4567,5034.73,0.0308,31.6912,2360.4126,0.9224,15421.752,0.247,1423.197,0.8239,0.7715,0.0109,41.74,0.1179,248.9785,3186.62,2354.67,190.02,564.99,275.22,25.55,382.75,459.64,1177.15,485.08,346.22,229.68,491.02,239.85,5.62,96.65,1228.94,3861.38,6552.89,865.76,459.64,47.69,35.78,21.0,0.3048,0.8045,-300
Guilford,37081,110510,77125,33385,18280,45064,11445,25689,20,2284,1934.3,1709,492,1217,32,11,32,0,0,0.6979,0.1654,97463,35852,0.1339,0.2569,73.0,0.5492,0.7272,0.1913,0.0221,11354.08,11078.16,291675052.0,0.1313,200.4749,1041.146,23384.57,0.177,550.6248,0.2775,0.5789,3718.9459,0.0349,45.3501,1209.8953,17401.68,0.0069,7.3183,0.0012,1.4014,0.0727,211.5692,1487.2124,5107.63,0.0332,34.2559,2799.4862,0.9103,14389.0381,0.2519,1546.0703,0.8306,0.7574,0.0169,74.9348,0.1413,336.9536,3069.51,2302.22,195.95,607.63,174.74,78.04,371.21,519.21,1065.04,433.99,309.82,210.93,461.78,245.3,10.54,129.85,938.05,3367.37,6376.82,860.41,519.21,37.92,42.92,26.4,0.2879,0.8469,239
Forsyth,37067,84291,56710,27581,12900,33936,8598,22077,14,1477,1294.8,1989,483,1506,37,14,37,0,0,0.6728,0.153,73730,27112,0.1432,0.2517,72.0,0.5474,0.7819,0.1348,0.0264,12549.08,11793.38,277046139.0,0.1488,232.7762,1307.0616,25367.86,0.1784,570.9109,0.2795,0.7899,6791.3213,0.0309,40.4946,957.9653,16676.69,0.0149,16.986,0.0008,1.0418,0.0789,230.6473,1650.7225,5493.19,0.0324,33.6096,2118.7661,0.9192,15220.6822,0.261,1723.2414,0.7314,0.7776,0.0091,38.0486,0.1323,307.2881,3774.67,3062.47,176.4,515.17,400.61,59.16,433.19,439.42,1078.31,446.08,270.12,192.31,440.33,248.17,5.31,119.06,676.17,3095.74,7826.85,974.94,439.42,58.61,38.15,17.1,0.2428,0.8766,-522
Buncombe,37021,66866,32003,34864,8794,28682,6612,31068,19,1899,1533.4,1058,59,999,58,2,58,0,0,0.4786,0.1315,61739,22282,0.083,0.2872,73.0,0.5545,0.9115,0.0264,0.0138,10520.83,10594.28,326861227.0,0.124,190.936,981.2991,21279.49,0.1704,411.5489,0.2222,0.6372,3600.2317,0.035,47.8949,1359.6949,19070.68,0.0088,9.6241,0.0015,1.5128,0.0752,191.0648,1487.1572,4323.91,0.0265,27.2628,1728.7563,0.9122,14338.4511,0.2521,1712.051,0.8163,0.7666,0.1632,700.5601,0.1124,230.1403,2639.05,1544.49,245.05,666.63,215.71,68.76,324.98,316.63,1074.09,441.2,340.14,201.96,458.12,106.02,102.51,97.06,1475.65,3977.45,5072.87,951.1,316.63,36.89,53.46,27.1,0.0558,0.8075,182
Brunswick,37019,65955,28638,37317,3966,26395,4598,34076,5,564,474.3,410,198,212,6,5,6,0,0,0.4342,0.0601,50868,16717,0.2966,0.5789,73.0,0.5328,0.914,0.0347,0.0119,10658.1,10503.87,363185272.0,0.111,161.8441,822.6905,23167.19,0.1526,500.0587,0.258,0.7161,3943.8021,0.02,25.5312,602.1247,16411.55,0.0098,11.3276,0.0004,0.3815,0.06,167.4786,1205.1004,4793.16,0.0237,24.2986,1632.8501,0.9538,14592.5285,0.2543,1524.2693,0.8911,0.8558,0.1081,340.2688,0.1084,246.0676,2572.62,2486.65,264.98,327.5,259.26,14.82,287.51,314.73,1053.19,603.63,418.04,223.19,429.13,77.52,61.94,120.19,1058.49,3531.49,6125.59,601.58,314.73,15.53,17.97,64.4,0.4829,0.841,731
Cumberland,37051,60674,33679,26995,13708,20465,4949,23949,10,1029,918.2,814,169,645,17,4,17,0,0,0.5551,0.2259,54436,16961,0.1146,0.2066,72.0,0.5377,0.5553,0.3379,0.0489,11057.41,10790.0,264813835.0,0.1329,212.7437,1250.6994,25997.59,0.2038,584.7426,0.2764,0.5267,2936.6571,0.0313,42.5905,1229.8217,19450.32,0.0136,15.1155,0.0022,2.3383,0.0669,209.9879,1400.9353,5217.58,0.0297,31.9011,2531.7967,0.8654,15161.5516,0.2372,1508.5807,0.7735,0.7189,0.04,152.3237,0.1496,357.3427,3454.19,1752.17,125.65,609.12,300.53,73.39,348.8,431.49,1074.15,420.69,371.91,250.26,635.12,279.26,19.82,149.7,648.74,3348.8,6181.66,983.04,431.49,39.78,44.87,25.1,0.2076,0.8923,71
Durham,37063,55305,28321,26983,7196,22686,5246,21299,13,1412,1151.8,1163,351,812,44,7,44,0,0,0.5121,0.1301,48561,16804,0.1389,0.35,74.0,0.5814,0.6737,0.2304,0.0225,12269.06,11167.68,261318739.0,0.1275,202.7325,1296.6336,30765.26,0.1825,513.1227,0.249,0.6787,4284.0509,0.0374,49.2511,1511.7611,19807.8,0.004,4.4134,0.0008,0.939,0.0727,212.0287,1372.1301,5439.17,0.0286,30.0953,2276.1632,0.9246,16506.6435,0.2471,1354.6645,0.8114,0.7792,0.0255,81.647,0.1308,335.9313,3921.67,2613.22,121.95,741.2,113.86,54.5,395.57,440.58,1141.62,436.96,251.36,200.55,333.66,277.55,11.5,123.5,801.28,3135.54,7494.85,909.56,440.58,51.27,50.77,19.5,0.3018,0.8157,-182
New Hanover,37129,54162,23951,30211,5954,23260,5543,27629,11,977,896.6,763,201,562,8,7,8,0,0,0.4422,0.1099,47595,17643,0.138,0.3184,74.0,0.5529,0.8757,0.0706,0.0143,11747.3,11355.95,324566171.0,0.133,196.2069,1188.389,23070.57,0.151,547.9026,0.2695,0.5393,2874.7331,0.0368,48.2464,1180.1368,15890.62,0.0075,8.4332,,,0.0721,186.3983,1357.0524,4562.65,0.0316,32.7554,2039.5961,0.9508,16563.5383,0.2535,1509.718,0.9083,0.8373,0.0177,62.362,0.1498,373.0862,3067.84,2412.66,228.5,584.35,188.43,,328.79,408.7,1213.08,574.24,438.42,249.51,521.78,93.98,8.31,144.33,1140.38,3900.27,6521.55,772.78,408.7,32.8,38.55,30.5,0.2634,0.9177,242
Gaston,37071,49041,30661,18380,8554,18721,4321,15587,10,934,799.1,866,150,716,13,5,13,0,0,0.6252,0.1744,45279,15440,0.0831,0.2125,73.0,0.5566,0.8603,0.0859,0.0207,12630.8,12422.12,196876237.0,0.1677,273.3047,1493.2957,22030.81,0.1746,652.9159,0.3169,0.6338,3389.2346,0.0426,58.382,1585.6804,20459.43,0.0081,9.046,,,0.1011,362.1608,2717.3285,6477.33,0.034,34.3235,2377.7507,0.9117,15636.4278,0.2994,1988.0028,0.8464,0.7561,0.0547,244.8194,0.1583,349.8428,3694.65,2242.66,133.36,871.56,249.02,,654.92,462.17,1166.37,514.32,349.99,200.34,499.89,253.96,31.42,139.83,903.15,3806.08,6978.78,1120.58,462.17,46.26,42.68,21.6,0.1732,0.8556,-57
Union,37179,41777,21940,19837,4391,17247,3829,16733,7,697,583.0,487,137,350,13,3,13,0,0,0.5252,0.1051,34671,12784,0.205,0.3491,73.0,0.5488,0.8437,0.0779,0.0298,11445.43,11290.15,191516339.0,0.1366,203.012,1119.106,21695.87,0.163,586.3862,0.3016,0.6177,3541.445,0.0295,36.0366,864.1606,15811.19,0.0093,10.1596,0.001,1.016,0.0825,238.3912,1781.6889,5251.31,0.0286,29.403,2130.6401,0.9328,15513.6557,0.2744,1721.6877,0.8322,0.7886,0.0082,32.0325,0.1146,222.7933,2962.71,2433.45,186.38,466.79,246.34,43.26,433.08,411.92,1175.33,507.25,338.11,213.02,478.78,175.15,4.26,90.64,1075.78,3718.36,6355.58,756.39,411.92,28.24,33.8,35.4,0.2813,0.8364,259
Iredell,37097,40996,24031,16964,5052,16213,3792,14590,5,506,389.0,844,220,624,15,8,15,0,0,0.5862,0.1232,35378,12707,0.1588,0.2759,73.0,0.5389,0.8846,0.0549,0.0215,11983.56,11796.78,174840168.0,0.133,201.9191,1040.0274,21994.75,0.1663,507.2653,0.2643,0.5795,3072.721,0.0362,48.732,1387.8684,19613.81,0.0041,4.6607,,,0.0916,256.2029,1942.8376,5227.24,0.035,35.5723,2393.4202,0.9303,17099.7258,0.2728,1820.2193,0.8741,0.794,0.0236,83.6875,0.1226,280.1919,2924.59,2158.75,151.2,709.81,127.15,,478.66,502.91,1260.76,555.25,394.5,224.17,548.03,140.83,10.61,114.4,1464.87,4381.6,6045.02,836.96,502.91,52.06,23.99,19.2,0.2607,0.7688,-143
Johnston,37101,39852,22905,16947,5881,14976,3085,14607,5,615,552.9,755,220,535,40,6,40,0,0,0.5748,0.1476,35092,11299,0.1356,0.3254,72.0,0.5445,0.8304,0.1095,0.0327,12050.82,11909.55,176026301.0,0.1541,243.3765,1300.9516,22319.81,0.1878,643.9378,0.3077,0.5816,2882.4536,0.039,55.5213,1465.5987,18875.68,0.0047,4.9976,0.0008,0.7531,0.0876,214.2124,1642.7056,4759.76,0.0303,31.6971,2279.9343,0.9224,15654.4123,0.2797,1721.298,0.8375,0.7859,0.0661,329.1573,0.1672,476.0047,3439.58,2326.51,155.36,735.28,126.15,26.55,416.77,440.0,1135.59,516.98,350.83,282.87,461.9,215.38,37.46,194.98,1029.38,3714.8,6848.79,887.98,440.0,50.41,36.92,19.8,0.2914,0.899,-108
Cabarrus,37025,39580,24548,15032,5523,15745,3711,12580,7,675,607.2,702,152,550,20,5,20,0,0,0.6202,0.1395,34356,12170,0.1521,0.2938,73.0,0.5534,0.8149,0.1118,0.0297,12337.03,12092.67,155199824.0,0.1581,250.2385,1492.5278,22707.87,0.166,607.5517,0.3137,0.6565,4090.8585,0.0325,42.9253,1253.0207,19702.43,0.0086,9.539,0.0011,1.2719,0.0878,247.1383,1937.2019,5281.18,0.0366,37.5199,2956.4388,0.9148,15233.3068,0.265,1682.5914,0.755,0.757,0.0159,72.7345,0.1456,316.7727,3590.3,2512.61,235.16,640.56,268.79,59.19,463.89,560.25,1150.67,468.33,250.62,183.48,482.7,198.94,10.09,127.13,843.63,3385.08,7132.47,968.54,560.25,44.59,38.56,22.4,0.2165,0.8996,-21
Catawba,37035,39370,23730,15640,5775,15808,3597,13844,6,742,643.7,602,140,462,11,3,11,0,0,0.6027,0.1467,34673,12608,0.1355,0.2538,73.0,0.5413,0.8968,0.0379,0.0214,11657.73,11686.7,161389545.0,0.1368,194.8859,949.581,21388.98,0.1412,520.0809,0.2729,0.6458,3424.5883,0.036,45.1459,1166.2092,15644.23,0.0091,9.7515,,,0.0934,288.356,2204.2762,5273.32,0.0425,43.5568,3548.0352,0.9177,14663.8977,0.2837,2161.8029,0.8458,0.7621,0.1111,418.015,0.1429,290.7397,2926.23,2130.81,217.36,563.89,223.51,,492.52,641.6,1079.18,527.08,380.25,194.24,478.36,189.05,64.27,122.27,1194.52,3883.34,6112.8,787.4,641.6,38.08,40.72,26.3,0.2326,0.8675,81
Davidson,37057,38997,28135,10862,6283,15473,3719,9245,9,888,763.7,438,128,310,7,5,7,0,0,0.7215,0.1611,37657,13330,0.0356,0.1608,72.0,0.5277,0.8938,0.0499,0.0164,11804.78,11223.69,109135174.0,0.1465,222.1741,1106.7604,22858.13,0.1505,587.9935,0.2981,0.7033,5294.4294,0.0376,49.2158,1256.7875,17223.75,0.007,7.5717,,,0.0879,248.9995,1851.8118,5403.74,0.032,32.2336,2255.5976,0.9084,14084.9108,0.2645,1862.5203,0.7753,0.7455,0.017,61.5468,0.1339,320.9302,3347.75,2927.46,126.48,648.34,193.76,,475.2,447.1,1007.24,430.79,268.72,180.88,438.41,251.29,7.86,134.36,704.84,3083.15,7218.13,842.1,447.1,28.31,49.36,35.3,0.2922,0.86,231
Alamance,37001,38333,26836,11497,6588,15608,4009,9255,7,876,748.4,835,236,599,44,10,44,0,0,0.7001,0.1719,33922,12903,0.13,0.2096,72.0,0.5442,0.7877,0.1385,0.0345,11927.49,11378.98,110388953.0,0.1414,211.8855,1272.7175,25550.67,0.159,574.0681,0.2917,0.663,4197.1907,0.0397,53.5927,1385.4133,17266.31,0.0041,4.43,0.0012,1.1885,0.0932,286.3317,1966.2885,5217.42,0.0339,34.9001,2383.0362,0.9075,15559.0492,0.2774,1753.3225,0.8452,0.7549,0.04,137.1151,0.1462,345.3269,3613.81,2557.14,68.26,684.68,122.02,50.41,486.51,446.86,1105.53,438.56,326.13,181.33,438.89,258.94,17.78,133.22,805.12,3361.29,7069.93,857.11,446.86,53.5,47.95,18.7,0.2826,0.8543,-160
Henderson,37089,37227,17356,19870,3449,17477,4274,18191,9,912,716.6,694,189,505,28,6,28,0,0,0.4662,0.0926,33930,13992,0.0972,0.2491,75.0,0.5591,0.9321,0.0126,0.0196,11013.51,11178.59,200346706.0,0.1231,176.241,821.78,19464.57,0.1439,504.4253,0.2625,0.8115,7452.5315,0.0418,53.488,1355.8353,17039.96,0.0052,5.6072,0.0009,0.8796,0.0853,201.5832,1449.3431,4129.79,0.0291,29.8499,1756.0332,0.9167,12625.2542,0.2587,1677.4779,0.7367,0.7908,0.3902,1277.6648,0.128,264.8013,2395.75,2844.26,209.53,711.91,128.34,43.36,352.11,338.4,912.16,489.05,302.57,161.4,431.23,64.96,188.24,113.47,1119.26,3466.97,6117.02,883.61,338.4,39.71,41.0,25.2,0.2723,0.7857,61
Pitt,37147,34797,19402,15395,8014,12377,2752,13715,6,546,477.5,554,72,482,13,4,13,0,0,0.5576,0.2303,30826,9490,0.1288,0.3042,72.0,0.5415,0.719,0.2332,0.016,12789.95,11995.28,175414174.0,0.16,258.9865,1535.3992,26949.95,0.198,586.2195,0.2615,0.4575,2306.4528,0.0347,49.7995,1373.1681,18395.27,0.014,15.2388,0.0009,1.0937,0.0799,239.5917,1644.4039,5101.17,0.0341,35.3627,2482.6832,0.9223,15395.9169,0.2768,1699.8906,0.8486,0.7713,0.021,67.9548,0.1686,644.5498,4311.21,1831.75,174.15,638.44,397.86,52.09,407.65,448.16,1148.85,450.48,418.46,289.58,543.15,248.04,9.18,202.66,1088.0,3904.87,7218.29,1088.39,448.16,44.76,38.58,22.3,0.13,0.8745,-19
Rowan,37159,33254,21759,11495,5290,12893,3029,9663,9,844,687.1,618,60,558,14,2,14,0,0,0.6543,0.1591,31830,11045,0.0447,0.1673,73.0,0.5332,0.8566,0.0934,0.0182,12126.0,11981.01,117173565.0,0.1531,238.9527,1370.3819,20468.89,0.163,573.4244,0.2882,0.6492,3749.9741,0.0388,51.7438,1491.1518,19661.75,0.0107,11.6941,,,0.0916,272.7931,2176.4462,5690.4,0.0367,38.0834,2320.9148,0.9057,15892.6834,0.2659,1894.8567,0.8103,0.743,0.019,110.3177,0.1363,283.7628,3132.93,2575.08,125.62,763.03,279.99,,521.16,473.24,1171.92,462.48,324.08,180.45,688.45,190.89,14.82,120.24,846.96,3747.84,6607.24,1043.02,473.24,47.93,53.29,20.9,0.0971,0.8141,-61
Onslow,37133,32440,13949,18491,4963,10559,2397,17371,2,359,245.1,467,78,389,12,3,12,0,0,0.43,0.153,26291,8063,0.2339,0.3096,71.0,0.5244,0.7901,0.1319,0.0338,10300.0,10110.93,178921383.0,0.1189,178.9189,1155.2588,24279.54,0.1749,498.9926,0.2469,0.5159,2210.5233,0.0311,41.4484,1018.0185,14795.57,0.0046,5.0083,0.0007,0.8059,0.0788,245.812,1688.7341,4853.67,0.0303,31.3166,2302.4581,0.9046,14277.5315,0.2601,1621.2653,0.8309,0.7399,0.0219,58.7186,0.1272,324.5064,2887.66,1796.72,116.91,460.79,121.3,27.63,382.24,393.16,1021.44,467.88,412.74,213.36,541.4,127.83,7.5,160.4,1100.55,3679.23,5557.4,609.72,393.16,44.23,23.21,22.6,0.167,0.6827,-11
Randolph,37151,32008,23792,8216,5326,12672,2888,6897,6,720,558.1,579,108,471,8,4,8,0,0,0.7433,0.1664,31193,11121,0.0261,0.1395,72.0,0.5276,0.8937,0.0412,0.0306,11487.45,11164.06,79228973.0,0.1469,235.0297,1141.8008,23446.41,0.2003,618.6748,0.2977,0.6116,3584.022,0.0391,50.7467,1193.1274,15699.61,0.0062,6.3796,0.0019,1.8849,0.0831,228.7951,1765.6952,5036.87,0.0315,33.0579,1950.8482,0.912,14334.3483,0.2764,2017.6889,0.8172,0.7399,0.0262,85.8344,0.1515,403.6538,3443.7,2479.3,145.46,614.6,157.25,91.3,418.46,401.86,1050.32,399.15,327.45,195.84,436.01,211.72,11.04,170.47,773.04,3212.16,6849.8,863.15,401.86,45.69,44.04,21.9,0.1865,0.7751,-31
Moore,37125,29464,14823,14642,2730,13745,3549,13637,7,705,555.3,579,191,388,11,7,11,0,0,0.5031,0.0927,26518,11519,0.1111,0.1932,75.0,0.5457,0.8948,0.0516,0.012,10793.42,10893.03,147189871.0,0.1252,185.7447,906.1377,19713.79,0.1632,438.3662,0.2387,0.5428,3326.2448,0.0345,44.5113,1073.9166,15262.79,0.0045,4.9131,,,0.0634,167.5588,1134.7804,4407.71,0.0359,37.6182,2947.8624,0.9561,15817.1152,0.2467,1457.432,0.9021,0.8404,0.0204,68.8568,0.1419,259.5879,2467.66,2418.62,254.01,526.03,124.42,,279.58,510.95,1120.32,620.94,401.65,300.09,431.1,110.57,9.18,114.46,933.57,3475.49,5986.26,650.45,510.95,42.12,40.4,23.7,0.3299,0.7877,15
Orange,37135,28726,14397,14329,2391,12341,2907,11354,3,218,197.1,439,73,366,15,3,15,0,0,0.5012,0.0832,23669,8413,0.2137,0.4669,74.0,0.5531,0.8414,0.0641,0.0174,11857.68,10494.91,134632132.0,0.1157,172.6264,1050.2906,33367.32,0.1571,438.6119,0.2401,0.7182,4655.716,0.0283,34.8776,963.2729,17125.76,0.0059,6.2533,,,0.0661,180.6412,1240.4439,5081.41,0.0284,29.9454,2033.028,0.9384,15179.7604,0.2254,1253.3028,0.8108,0.7842,0.0196,75.48,0.1165,265.281,3861.6,3021.81,113.58,484.18,157.48,,336.11,395.17,1047.84,434.67,235.51,172.41,377.55,81.78,10.46,101.87,794.41,2974.29,7615.31,641.66,395.17,35.57,15.97,28.1,0.1663,0.9041,94
Craven,37049,28070,11068,17002,3558,11444,2732,16063,5,461,410.4,498,123,375,9,4,9,0,0,0.3943,0.1268,24206,8892,0.1596,0.287,74.0,0.5413,0.8297,0.1202,0.0159,11158.7,10842.48,179242269.0,0.1324,195.0445,1123.0779,23914.0,0.1566,523.7502,0.2716,0.5361,2870.1363,0.0267,34.1779,957.4799,15758.98,0.0092,9.525,0.0013,1.3074,0.0692,193.7372,1260.0386,4345.7,0.0291,30.5671,2406.7111,0.9485,16078.8769,0.2529,1558.7997,0.9014,0.8205,0.0113,40.2789,0.0931,277.0964,3166.6,2388.25,77.55,420.88,191.37,48.46,300.84,412.75,1092.85,535.9,415.09,288.87,518.49,132.05,5.82,102.12,953.19,3575.15,6402.47,660.71,412.75,43.52,35.86,23.0,0.247,0.8902,-3
Robeson,37155,27004,19416,7589,8857,8999,1890,6716,6,525,468.3,503,99,404,22,3,22,0,0,0.719,0.328,24794,7165,0.0891,0.256,71.0,0.5281,0.5621,0.1892,0.0186,13028.57,12173.88,87499901.0,0.1674,274.5682,1367.1828,26969.66,0.2079,770.6968,0.3401,0.6569,4038.8624,0.036,47.0518,1250.2978,16943.14,0.007,7.4449,0.0037,3.7225,0.0683,188.0584,1154.1096,4385.62,0.0478,51.6677,5556.2835,0.8797,15644.729,0.2579,1639.6665,0.7786,0.722,0.1758,708.6063,0.1788,775.9083,4513.68,2250.29,119.37,610.52,157.23,133.66,299.73,917.9,1143.71,414.71,332.02,193.8,413.71,353.16,85.33,310.66,525.6,2993.9,7961.87,901.41,917.9,55.9,52.04,17.9,0.1968,0.892,-114
Wayne,37191,25963,14666,11297,5357,9457,2270,10505,4,624,548.7,589,79,510,15,3,15,0,0,0.5649,0.2063,24429,8223,0.0628,0.1501,72.0,0.5326,0.7233,0.2187,0.0229,12766.95,12105.97,134116840.0,0.1578,248.0723,1523.465,24676.34,0.1861,584.1028,0.2889,0.5749,2927.0823,0.0378,52.2608,1434.7454,19414.96,0.0076,7.901,0.001,1.0471,0.0854,233.3175,1805.8068,5468.86,0.0386,40.1713,3150.9757,0.9105,14739.8382,0.2413,1484.2456,0.8256,0.7777,0.0782,238.7435,0.1599,508.0438,3894.66,2152.04,119.28,733.72,208.62,51.35,466.97,629.99,1051.94,478.06,353.05,253.92,520.9,268.91,32.07,188.8,1246.49,3925.34,7101.75,993.69,629.99,62.28,58.02,16.1,0.1341,0.8793,-180
Cleveland,37045,25134,15552,9582,4994,9557,2170,8793,4,534,430.8,476,100,376,18,3,18,0,0,0.6188,0.1987,23525,7999,0.0684,0.1948,72.0,0.5376,0.8648,0.0969,0.0092,12100.79,12041.05,106402260.0,0.1716,261.9129,1493.1195,20670.69,0.1623,681.3374,0.328,0.6429,3554.1908,0.0439,60.9576,1584.2147,18903.29,0.0072,7.7334,,,0.1127,432.6169,3366.9965,6136.32,0.0361,37.3024,2864.5513,0.9074,15322.8705,0.2824,1858.1826,0.8345,0.745,0.1186,505.5158,0.1402,312.4076,3547.37,2402.0,123.56,829.83,216.89,,691.58,538.76,1113.08,466.72,317.42,159.01,424.74,236.77,67.7,128.86,629.0,3402.53,6905.28,1046.72,538.76,49.81,45.08,20.1,0.2101,0.8067,-63
Rockingham,37157,25001,18943,6058,5041,9430,2302,5123,5,595,490.3,514,55,459,25,2,25,0,0,0.7577,0.2016,23755,8180,0.0525,0.1528,72.0,0.519,0.8146,0.1382,0.0142,12136.18,11957.06,62173634.0,0.145,226.4298,1172.5551,22805.75,0.1708,653.1329,0.3098,0.6545,4229.7482,0.0404,52.3131,1536.7948,19246.74,0.0074,8.0031,0.0021,2.3424,0.0869,272.3014,1910.4041,5577.02,0.0324,33.5741,3194.2221,0.8973,15547.9211,0.2659,1691.587,0.8267,0.7207,0.0275,119.4613,0.148,360.1405,3307.57,2515.72,107.67,777.68,223.09,120.93,484.44,558.45,1094.42,395.19,344.34,172.9,636.34,244.76,16.04,157.94,801.07,3549.55,6728.85,1121.7,558.45,54.51,51.99,18.3,0.107,0.824,-106
Nash,37127,24211,13913,10297,4850,9333,2065,9144,3,318,286.0,497,50,447,15,2,15,0,0,0.5747,0.2003,21837,7203,0.1087,0.2957,73.0,0.5502,0.7123,0.2465,0.0153,11882.84,11814.62,108656718.0,0.1636,256.2336,1402.5591,21805.64,0.1641,662.5109,0.3149,0.5944,3209.755,0.0366,50.853,1371.3911,20367.72,0.013,13.4514,0.0023,2.4059,0.0796,223.972,1458.7708,4826.42,0.0283,28.6527,2013.014,0.9182,15170.385,0.2503,1606.1899,0.8561,0.7662,0.0704,304.3526,0.1475,403.3246,3567.5,2311.42,79.25,746.19,295.27,81.78,384.26,357.96,1110.81,498.97,350.78,210.83,417.19,306.73,35.91,150.64,810.79,3320.57,6914.51,1123.24,357.96,53.25,30.64,18.8,0.1006,0.8994,-94
Harnett,37085,23472,13238,10234,4218,8472,1900,8955,5,470,420.6,524,86,438,11,2,11,0,0,0.564,0.1797,21213,6801,0.1065,0.2457,72.0,0.5404,0.7937,0.1409,0.0354,12583.16,12235.18,112682200.0,0.1464,235.8459,1288.4422,25487.55,0.1915,633.5008,0.2915,0.5494,2947.8504,0.0346,49.6929,1218.8721,17977.12,0.0046,4.8018,0.0013,1.34,0.0767,227.359,1459.4082,4865.79,0.0328,34.5059,2731.6583,0.897,15824.0089,0.2601,1702.5126,0.8208,0.7571,0.0801,316.3596,0.1502,362.1441,3731.34,2246.79,183.35,622.32,118.49,37.84,373.29,469.2,1125.63,553.57,402.13,286.95,886.0,242.25,33.31,175.0,964.1,4071.41,7132.3,778.65,469.2,61.85,49.65,16.2,0.1641,0.8949,-158
Lincoln,37109,22838,12888,9950,2726,9102,1912,8818,3,300,264.9,376,36,340,8,1,8,0,0,0.5643,0.1194,19032,6575,0.2,0.3843,73.0,0.537,0.9195,0.0299,0.018,12481.13,12049.31,110058580.0,0.1412,208.2105,1063.5065,23149.64,0.1634,539.5781,0.2845,0.6318,3611.7033,0.0333,43.4339,1156.4981,18775.58,0.0079,8.9589,,,0.0946,303.4702,2241.438,5853.97,0.0349,36.2894,3123.951,0.9351,14951.5763,0.2752,1794.738,0.8514,0.7733,0.0493,217.5096,0.1298,279.4284,3268.46,2687.22,167.66,625.99,253.58,,553.66,605.3,1142.33,550.77,368.86,204.91,414.94,137.14,28.01,122.91,1034.51,3747.22,6934.16,879.57,605.3,41.31,29.1,24.2,0.0957,0.883,17
Burke,37023,22308,14119,8189,3863,8961,2128,7536,5,531,433.7,335,24,311,17,1,17,0,0,0.6329,0.1732,21846,7728,0.0211,0.1595,72.0,0.5253,0.9108,0.0357,0.0139,11663.62,11592.18,87897053.0,0.1438,214.0393,1123.4076,22864.49,0.1642,547.638,0.282,0.6091,3414.8089,0.0422,56.396,1785.2972,21426.97,0.0049,5.0425,,,0.0967,291.534,2481.1571,5185.98,0.0395,40.3397,3742.9671,0.9015,14578.5563,0.2708,1967.224,0.8225,0.7288,0.0706,286.6242,0.1488,305.8652,3288.89,2233.87,133.53,904.16,116.19,,501.67,658.16,1053.46,444.29,357.29,182.2,417.08,229.29,45.73,135.25,760.38,3317.81,6465.12,1020.35,658.16,37.38,48.4,26.7,0.0716,0.8168,52
